cmpid, context, order, belong, p, op, condition, is_desirable, offsets, state
4182744817, 338178, 1, 168, 65535, 32, 2, 49, 56, true, , OneByte
4182761152, 338178, 1, 168, 65535, 32, 2, 49, 4b, true, , OneByte
4182728548, 338178, 1, 161, 65535, 32, 2, 24, 44, true, , OneByte
3958299860, 946876, 1, 168, 65535, 32, 2, 49, 52, true, , OneByte
3958348865, 946876, 1, 168, 65535, 32, 2, 49, 4f, true, , OneByte
4182705349, 631469, 1, 161, 65535, 32, 2, 24, 44, true, , OneByte
3958198682, 631469, 1, 161, 65535, 32, 2, 24, 49, true, , OneByte
3958199573, 631469, 1, 105, 65535, 32, 2, 54, 54, true, , OneByte
3285020528, 631762, 1, 6479, 65535, 32, 1, 54, 54, false, 122-123, Unsolvable
4182714721, 886014, 1, 151, 65535, 32, 2, 30, 74, false, , OneByte
4182709507, 886014, 1, 9146, 65535, 288, 1, 53, 53, false, 121-122, Unsolvable
3285263771, 886837, 1, 9146, 65535, 288, 1, 53, 53, false, 121-122, Unsolvable
3285245060, 886837, 1, 151, 65535, 32, 2, 30, 0, true, , OneByte
4182778147, 886837, 1, 151, 65535, 32, 2, 30, 5f, true, , OneByte
4182789037, 886837, 1, 151, 65535, 38, 2, 30, 2f, true, , OneByte
3958432520, 886837, 1, 106, 65535, 40, 2, 54, 3a, true, , OneByte
4182806461, 886837, 1, 9147, 65535, 38, 1, 41, 40, false, 122-123, Unsolvable
3958484792, 886837, 1, 106, 65535, 40, 2, 54, 5b, true, , OneByte
4182781777, 886837, 1, 9146, 65535, 38, 1, 30, 2f, false, 122-123, Unsolvable
3958410740, 886837, 1, 106, 65535, 40, 2, 54, 3a, true, , OneByte
4182787288, 886837, 1, 9146, 65535, 38, 1, 42, 40, false, 123-124, Unsolvable
3958427273, 886837, 1, 9146, 65535, 40, 2, 42, 5b, true, , OneByte
4182789598, 886837, 1, 9146, 65535, 36, 0, 0, 0, false, 122-123, Unsolvable
3284766296, 147423, 1, 152, 65535, 32, 2, 30, 0, true, , OneByte
4182714028, 147423, 1, 152, 65535, 511, 2, 30, 56, false, , OneByte
4182714028, 147423, 65537, 107, 65535, 511, 2, 54, 54, true, 32-33, OneByte
4182714028, 147423, 131073, 152, 65535, 511, 2, 30, 49, true, , OneByte
4182714028, 147423, 196609, 152, 65535, 511, 2, 30, 53, true, , OneByte
4182714028, 147423, 262145, 152, 65535, 511, 2, 30, 68, false, , OneByte
4182714028, 147423, 327681, 152, 65535, 511, 2, 30, 76, false, , OneByte
4182714028, 147423, 393217, 152, 65535, 511, 2, 30, 63, true, , OneByte
4182714028, 147423, 458753, 152, 65535, 511, 2, 30, 43, true, , OneByte
4182714028, 147423, 524289, 152, 65535, 511, 2, 30, 46, true, , OneByte
4182714028, 147423, 589825, 152, 65535, 511, 2, 30, 4a, true, , OneByte
4182714028, 147423, 655361, 152, 65535, 511, 2, 30, 48, true, , OneByte
4182714028, 147423, 720897, 152, 65535, 511, 2, 30, 57, true, , OneByte
4182714028, 147423, 786433, 152, 65535, 511, 2, 30, 41, true, , OneByte
4182719605, 1267, 1, 108, 65535, 288, 0, 55, 57, false, 31-32, Unsolvable
4182699079, 233316, 1, 108, 65535, 38, 1, 55, 2f, false, 31-32, Unsolvable
3958162646, 233316, 1, 108, 65535, 40, 0, 55, 3a, false, 31-32, Unsolvable
4182704590, 233316, 1, 108, 65535, 38, 0, 55, 60, false, 31-32, Unsolvable
3958197395, 233316, 1, 108, 65535, 288, 0, 55, 44, false, 31-32, Unsolvable
4182711388, 233316, 1, 108, 65535, 288, 0, 55, 43, false, 31-32, Unsolvable
3284664722, 233316, 1, 108, 65535, 288, 0, 55, 4c, false, 31-32, Unsolvable
4182711784, 233316, 1, 108, 65535, 288, 1, 55, 55, false, 31-32, Unsolvable
4182700960, 233316, 1, 108, 65535, 511, 2, 54, 6c, false, , OneByte
4182700960, 233316, 65537, 108, 65535, 511, 2, 54, 74, true, , OneByte
4182720826, 226241, 1, 191, 65535, 32, 2, 0, 50, true, , OneByte
4182708121, 1025565, 1, 191, 65535, 32, 2, 0, 6e, true, , OneByte
4182709540, 1025565, 1, 109, 65535, 38, 2, 54, 2f, true, , OneByte
3958194029, 1025565, 1, 109, 65535, 40, 2, 54, 3a, true, , OneByte
3796899244, 886014, 1, 3765, 65535, 288, 1, 5a, 5a, false, 121-122, Unsolvable
4182693304, 937838, 1, 195, 65535, 32, 2, 0, 47, true, , OneByte
4182709639, 937838, 1, 110, 65535, 32, 2, 54, 54, true, , OneByte
3284687294, 937838, 1, 110, 65535, 32, 2, 54, 54, true, , OneByte
3958179179, 63574, 1, 9733, 65535, 40, 1, 76, 7b, false, 121-122, Unsolvable
4182709045, 63574, 1, 118, 65535, 288, 2, 6a, 6f, true, , OneByte
3284646902, 513339, 1, 9733, 65535, 288, 0, 76, 0, false, 121-122, Unsolvable
1264007006, 513339, 1, 123, 65535, 32, 2, 54, 0, true, , OneByte
4182711718, 513339, 1, 118, 65535, 288, 2, 6a, 76, true, , OneByte
4182717229, 513339, 1, 111, 65535, 288, 2, 61, 63, true, , OneByte
2787211031, 513339, 1, 136, 65535, 288, 2, 76, 6c, false, , OneByte
4182714061, 513339, 1, 118, 65535, 40, 2, 6a, 6c, true, , OneByte
2787211031, 513339, 2, 111, 65535, 288, 2, 61, 64, true, , OneByte
4182714061, 513339, 2, 111, 65535, 40, 2, 61, 64, true, , OneByte
2787211031, 513339, 3, 111, 65535, 288, 2, 61, 63, true, , OneByte
4182714061, 513339, 3, 111, 65535, 40, 2, 61, 63, true, , OneByte
2787211031, 513339, 4, 111, 65535, 288, 2, 61, 61, true, , OneByte
4182735742, 513339, 1, 111, 65535, 288, 2, 54, 6e, false, , OneByte
4182714061, 513339, 4, 123, 65535, 40, 2, 76, 73, false, , OneByte
3958272932, 513339, 1, 111, 65535, 288, 2, 61, 61, true, , OneByte
4182757621, 513339, 1, 111, 65535, 40, 2, 54, 6e, true, , OneByte
4182735742, 513339, 2, 111, 65535, 288, 2, 54, 61, true, , OneByte
4182757621, 513339, 2, 111, 65535, 40, 2, 54, 61, true, , OneByte
4182735742, 513339, 3, 111, 65535, 288, 2, 54, 53, true, , OneByte
4182757621, 513339, 3, 111, 65535, 40, 2, 54, 53, true, , OneByte
4182731386, 513339, 1, 113, 65535, 288, 2, 54, 76, false, , OneByte
3958272932, 513339, 2, 113, 65535, 288, 2, 63, 61, true, , OneByte
3958272932, 513339, 3, 116, 65535, 288, 2, 67, 67, true, , OneByte
2787211031, 513339, 6, 117, 65535, 288, 2, 69, 69, true, , OneByte
4182714061, 513339, 6, 118, 65535, 40, 2, 6a, 69, false, , OneByte
3958272932, 513339, 4, 117, 65535, 288, 2, 69, 69, true, , OneByte
4182743893, 63574, 1, 120, 65535, 32, 2, 54, 6e, false, , OneByte
4182735742, 513339, 4, 121, 65535, 288, 2, 54, 53, true, , OneByte
4182757621, 513339, 4, 121, 65535, 40, 2, 54, 53, false, , OneByte
2787211031, 513339, 5, 122, 65535, 288, 2, 74, 74, true, , OneByte
4182714061, 513339, 5, 123, 65535, 40, 2, 76, 74, false, , OneByte
3958272932, 513339, 5, 122, 65535, 288, 2, 74, 74, true, , OneByte
4182722608, 513339, 1, 123, 65535, 38, 2, 54, 2f, false, , OneByte
3958233233, 513339, 1, 123, 65535, 40, 2, 54, 3a, false, , OneByte
3958200563, 513339, 1, 124, 65535, 288, 2, 61, 76, true, , OneByte
4182779698, 1063, 1, 2781, 65535, 288, 1, 2e, 2e, false, 121-122, Unsolvable
3958440440, 1063, 1, 143, 65535, 38, 2, 30, 60, true, , OneByte
3958512314, 1063, 1, 143, 65535, 38, 1, 30, 2f, false, 32-33, Unsolvable
1266872462, 1063, 1, 143, 65535, 40, 2, 30, 3a, true, , OneByte
4182788443, 1063, 1, 144, 65535, 288, 1, 5f, 5f, false, 32-33, Unsolvable
2780819888, 1063, 1, 2781, 65535, 40, 1, 73, 7b, false, 122-123, Unsolvable
1266225596, 1063, 1, 2781, 65535, 40, 1, 73, 7b, false, 122-123, Unsolvable
4182711916, 109794, 2, 9157, 2, 38, 0, 0, ccccccc, false, 122-123, OffsetOpt
3958214522, 63574, 1, 147, 65535, 288, 2, 1, 0, false, , OneByte
3284708975, 63574, 1, 147, 65535, 16418, 0, 0, 0, true, 32-33, Unsolvable
4182711916, 626810, 1, 9152, 65535, 38, 0, 0, ccccccc, false, 122-123, Unsolvable
4182706438, 812362, 1, 149, 65535, 40, 2, 0, 1, true, , OneByte
4182711586, 631469, 1, 150, 65535, 32, 2, 30, 4d, false, , OneByte
4182703270, 631469, 1, 161, 65535, 32, 2, 24, 53, false, , OneByte
4182719605, 733359, 1, 161, 65535, 32, 2, 24, 57, false, , OneByte
4182699079, 572216, 1, 150, 65535, 38, 2, 30, 2f, true, , OneByte
3958162646, 572216, 1, 150, 65535, 40, 2, 30, 3a, true, , OneByte
4182708121, 651148, 1, 6388, 65535, 288, 0, 30, 6e, false, 122-123, Unsolvable
4182709540, 651148, 1, 6388, 65535, 38, 1, 30, 2f, false, 122-123, Unsolvable
3958194029, 651148, 1, 6388, 65535, 40, 1, 30, 3a, false, 122-123, Unsolvable
4182711916, 651148, 1, 6388, 65535, 38, 0, 0, ccccccc, false, 122-123, Unsolvable
4182706438, 793276, 1, 150, 65535, 40, 2, 0, 1, true, , OneByte
4182711916, 1025565, 1, 9162, 65535, 38, 0, 0, ccccccc, false, 122-123, Unsolvable
4182706438, 676653, 1, 153, 65535, 40, 2, 0, 1, true, , OneByte
4182686968, 128079, 1, 154, 65535, 511, 2, 30, 4e, false, , OneByte
4182686968, 128079, 65537, 195, 65535, 511, 2, 0, 5a, false, , OneByte
4182686968, 128079, 131073, 195, 65535, 511, 2, 0, 55, true, , OneByte
4182686968, 128079, 196609, 195, 65535, 511, 2, 0, 53, true, , OneByte
4182719605, 983920, 1, 195, 65535, 288, 2, 0, 57, true, , OneByte
4182699079, 821479, 1, 154, 65535, 38, 2, 30, 2f, true, , OneByte
3958162646, 821479, 1, 196, 65535, 40, 2, 31, 3a, true, , OneByte
4182708121, 908371, 1, 2988, 65535, 288, 0, 30, 6e, false, 122-123, Unsolvable
4182709540, 908371, 1, 2988, 65535, 38, 1, 30, 2f, false, 122-123, Unsolvable
3958194029, 908371, 1, 2988, 65535, 40, 1, 30, 3a, false, 122-123, Unsolvable
4182711916, 908371, 1, 2988, 65535, 38, 0, 0, ccccccc, false, 122-123, Unsolvable
4182706438, 534883, 1, 154, 65535, 40, 2, 0, 1, true, , OneByte
4182721651, 812362, 1, 158, 65535, 40, 2, 0, 1, false, , OneByte
3623518472, 500724, 1, 161, 65535, 32, 2, 24, 24, true, , OneByte
3623532629, 500724, 1, 3646, 65535, 32, 1, 2e, 2e, false, 122-123, Unsolvable
4182721651, 793276, 1, 163, 65535, 40, 2, 0, 1, false, , OneByte
4182704590, 572216, 1, 164, 65535, 38, 2, 41, 60, true, , OneByte
3958197395, 572216, 1, 164, 65535, 288, 2, 41, 44, true, , OneByte
4182711388, 572216, 1, 164, 65535, 288, 2, 41, 43, true, , OneByte
3284664722, 572216, 1, 164, 65535, 288, 2, 41, 4c, true, , OneByte
4182711784, 572216, 1, 164, 65535, 288, 2, 41, 55, true, , OneByte
4182715942, 572216, 1, 165, 65535, 511, 2, 43, 43, true, 32-33, OneByte
4182715942, 572216, 65537, 165, 65535, 511, 2, 43, 44, true, , OneByte
4182720034, 572216, 1, 165, 65535, 288, 2, 43, 42, false, , OneByte
3623542001, 500724, 1, 6454, 65535, 32, 1, 45, 45, false, 124-125, Unsolvable
4182745873, 385139, 1, 169, 65535, 32, 2, 4b, 72, true, , OneByte
3958320056, 385139, 1, 169, 65535, 32, 2, 4b, 56, true, , OneByte
4182751780, 385139, 1, 3252, 65535, 32, 2, 4b, 4b, false, , OneByte
3285263771, 403425, 1, 2972, 65535, 32, 1, 53, 53, false, 122-123, Unsolvable
3958179179, 572216, 1, 3256, 65535, 40, 1, 76, 7b, false, 122-123, Unsolvable
4182709045, 572216, 1, 184, 65535, 288, 2, 68, 6f, true, , OneByte
3284646902, 1021525, 1, 3256, 65535, 288, 0, 76, 0, false, 122-123, Unsolvable
3958200563, 1021525, 1, 184, 65535, 288, 2, 68, 76, true, , OneByte
4182717229, 1021525, 1, 180, 65535, 288, 2, 62, 63, true, , OneByte
2787211031, 1021525, 1, 184, 65535, 288, 2, 68, 6c, false, , OneByte
4182714061, 1021525, 1, 184, 65535, 40, 2, 68, 6c, true, , OneByte
2787211031, 1021525, 2, 181, 65535, 288, 2, 63, 64, true, , OneByte
4182714061, 1021525, 2, 181, 65535, 40, 2, 63, 64, true, , OneByte
2787211031, 1021525, 3, 180, 65535, 288, 2, 62, 63, true, , OneByte
4182714061, 1021525, 3, 180, 65535, 40, 2, 62, 63, true, , OneByte
2787211031, 1021525, 4, 179, 65535, 288, 2, 61, 61, true, , OneByte
4182714061, 1021525, 4, 184, 65535, 40, 2, 68, 67, false, , OneByte
3958272932, 1021525, 1, 179, 65535, 288, 2, 61, 61, true, , OneByte
3958272932, 1021525, 2, 181, 65535, 288, 2, 63, 61, true, , OneByte
3958272932, 1021525, 3, 184, 65535, 288, 2, 68, 67, true, , OneByte
2787211031, 1021525, 6, 184, 65535, 288, 2, 68, 69, false, , OneByte
4182714061, 1021525, 6, 184, 65535, 40, 2, 68, 69, true, , OneByte
3958272932, 1021525, 4, 185, 65535, 288, 2, 6a, 69, false, , OneByte
2787211031, 1021525, 5, 188, 65535, 288, 2, 74, 74, true, , OneByte
4182714061, 1021525, 5, 189, 65535, 40, 2, 76, 74, false, , OneByte
3958272932, 1021525, 5, 188, 65535, 288, 2, 74, 74, true, , OneByte
4182721651, 676653, 1, 192, 65535, 40, 1, 0, 1, false, 32-33, Unsolvable
4182715678, 128079, 1, 195, 65535, 288, 2, 0, 49, true, , OneByte
4182721651, 534883, 1, 196, 65535, 40, 2, 0, 1, false, , OneByte
4182704590, 821479, 1, 201, 65535, 38, 2, 49, 60, true, , OneByte
3958197395, 821479, 1, 197, 65535, 288, 2, 41, 44, true, , OneByte
4182711388, 821479, 1, 197, 65535, 288, 2, 41, 43, true, , OneByte
3284664722, 821479, 1, 201, 65535, 288, 2, 49, 4c, true, , OneByte
4182711784, 821479, 1, 201, 65535, 288, 0, 49, 55, false, 32-33, Unsolvable
4182715942, 821479, 1, 198, 65535, 511, 2, 43, 43, true, 32-33, OneByte
4182715942, 821479, 65537, 198, 65535, 511, 2, 43, 44, true, , OneByte
4182720034, 821479, 1, 2988, 65535, 288, 2, 73, 42, true, , OneByte
3284760653, 937838, 1, 3703, 65535, 32, 1, 47, 47, false, 122-123, Unsolvable
4182695944, 128079, 1, 3710, 65535, 288, 1, 4e, 4e, false, 122-123, Unsolvable
4182709507, 128079, 1, 3737, 65535, 288, 1, 53, 53, false, 122-123, Unsolvable
3285263771, 129156, 1, 3737, 65535, 288, 1, 53, 53, false, 122-123, Unsolvable
4182719605, 816194, 1, 205, 65535, 288, 0, 55, 57, false, 32-33, Unsolvable
4182699079, 1048533, 1, 205, 65535, 38, 1, 55, 2f, false, 32-33, Unsolvable
3958162646, 1048533, 1, 205, 65535, 40, 0, 55, 3a, false, 32-33, Unsolvable
4182704590, 1048533, 1, 205, 65535, 38, 0, 55, 60, false, 32-33, Unsolvable
3958197395, 1048533, 1, 205, 65535, 288, 0, 55, 44, false, 32-33, Unsolvable
4182711388, 1048533, 1, 205, 65535, 288, 0, 55, 43, false, 32-33, Unsolvable
3284664722, 1048533, 1, 205, 65535, 288, 0, 55, 4c, false, 32-33, Unsolvable
4182711784, 1048533, 1, 205, 65535, 288, 1, 55, 55, false, 32-33, Unsolvable
3796899244, 128079, 1, 207, 65535, 288, 1, 5a, 5a, false, 32-33, Unsolvable
3958179179, 821479, 1, 4332, 65535, 40, 1, 72, 7b, false, 122-123, Unsolvable
4182709045, 821479, 1, 214, 65535, 288, 2, 6a, 6f, true, , OneByte
3284646902, 763274, 1, 4332, 65535, 288, 0, 72, 0, false, 122-123, Unsolvable
3958200563, 763274, 1, 215, 65535, 288, 2, 6f, 76, true, , OneByte
4182717229, 763274, 1, 208, 65535, 288, 2, 61, 63, true, , OneByte
2787211031, 763274, 1, 215, 65535, 288, 2, 6f, 6c, false, , OneByte
4182714061, 763274, 1, 214, 65535, 40, 2, 6a, 6c, true, , OneByte
2787211031, 763274, 2, 208, 65535, 288, 2, 61, 64, true, , OneByte
4182714061, 763274, 2, 208, 65535, 40, 2, 61, 64, true, , OneByte
2787211031, 763274, 3, 208, 65535, 288, 2, 61, 63, true, , OneByte
4182714061, 763274, 3, 208, 65535, 40, 2, 61, 63, true, , OneByte
2787211031, 763274, 4, 208, 65535, 288, 2, 61, 61, true, , OneByte
4182714061, 763274, 4, 215, 65535, 40, 2, 6f, 6f, false, , OneByte
3958272932, 763274, 1, 208, 65535, 288, 2, 61, 61, true, , OneByte
3958272932, 763274, 2, 211, 65535, 288, 2, 64, 63, true, , OneByte
3958272932, 763274, 3, 214, 65535, 288, 2, 6a, 67, true, , OneByte
2787211031, 763274, 6, 214, 65535, 288, 2, 6a, 69, false, , OneByte
4182714061, 763274, 6, 213, 65535, 40, 2, 68, 69, true, , OneByte
3958272932, 763274, 4, 214, 65535, 288, 2, 6a, 69, false, , OneByte
2787211031, 763274, 5, 216, 65535, 288, 2, 74, 74, true, , OneByte
4182714061, 763274, 5, 216, 65535, 40, 2, 74, 74, false, , OneByte
3958272932, 763274, 5, 216, 65535, 288, 2, 74, 74, true, , OneByte
4182780952, 886837, 1, 2987, 65535, 288, 0, 73, 74, false, 122-123, Unsolvable
3958408265, 886837, 1, 228, 65535, 288, 2, 24, 61, true, , OneByte
3285290204, 886837, 1, 228, 65535, 288, 2, 24, 62, true, , OneByte
1265936021, 886837, 1, 228, 65535, 288, 2, 24, 73, true, , OneByte
3797808064, 886837, 1, 228, 65535, 288, 2, 24, 69, true, , OneByte
2803489601, 886837, 1, 228, 65535, 288, 2, 24, 6f, true, , OneByte
4115501508, 886837, 1, 228, 65535, 288, 2, 24, 64, true, , OneByte
2546567886, 500724, 2, 237, 65535, 32, 2, 42, 0, true, , OneByte
3623515964, 500724, 3, 237, 65535, 32, 2, 42, 2e, false, , OneByte
3623494349, 500724, 3, 238, 65535, 32, 2, 24, 5f, false, , OneByte
3345360954, 500724, 3, 237, 65535, 32, 2, 80, 0, true, , OneByte
2546567886, 500724, 3, 239, 65535, 32, 2, 41, 0, true, , OneByte
3623515964, 500724, 4, 239, 65535, 32, 2, 41, 2e, false, , OneByte
3623494349, 500724, 4, 239, 65535, 32, 2, 41, 5f, false, , OneByte
3345360954, 500724, 4, 239, 65535, 32, 2, 80, 0, false, , OneByte
2546567886, 500724, 4, 239, 65535, 32, 2, 4c, 0, true, , OneByte
3623515964, 500724, 5, 239, 65535, 32, 2, 4c, 2e, false, , OneByte
3623494349, 500724, 5, 239, 65535, 32, 2, 4c, 5f, true, , OneByte
3345360954, 500724, 5, 237, 65535, 32, 2, 80, 0, false, , OneByte
2546567886, 500724, 5, 239, 65535, 32, 2, 5f, 0, true, , OneByte
3623515964, 500724, 6, 239, 65535, 32, 2, 5f, 2e, false, , OneByte
3623494349, 500724, 6, 239, 65535, 32, 2, 5f, 5f, true, , OneByte
2546567886, 500724, 6, 239, 65535, 32, 2, 0, 0, false, , OneByte
641885154, 529967, 2, 242, 65535, 32, 2, 5f, 5f, true, , OneByte
31024011, 851446, 1, 1716, 65535, 36, 2, cfc, 4, true, , Offset
2546232870, 818376, 1, 243, 65535, 32, 0, 5f, 0, false, 11-12, Unsolvable
3623458478, 818376, 1, 243, 65535, 511, 2, 5f, 43, true, , OneByte
3623458478, 818376, 65537, 243, 65535, 511, 2, 5f, 4e, true, , OneByte
3623458478, 818376, 131073, 243, 65535, 511, 2, 5f, 4d, true, , OneByte
3623458478, 818376, 196609, 243, 65535, 511, 2, 5f, 58, false, , OneByte
3623458478, 818376, 262145, 243, 65535, 511, 2, 5f, 59, true, , OneByte
3623458478, 818376, 327681, 243, 65535, 511, 2, 5f, 49, true, , OneByte
3623458478, 818376, 393217, 243, 65535, 511, 2, 5f, 42, true, , OneByte
3344013762, 391395, 1, 243, 65535, 32, 2, 41, 73, true, , OneByte
3623455343, 971458, 1, 243, 65535, 32, 2, 41, 75, true, , OneByte
3623444882, 971458, 1, 243, 65535, 32, 0, 41, 0, false, 12-13, Unsolvable
2546264649, 971458, 1, 243, 65535, 288, 2, 0, 0, true, , OneByte
1441259354, 436627, 1, 3652, 65535, 32, 0, 43, 0, false, 11-12, Unsolvable
2546394141, 436627, 1, 244, 65535, 36, 2, fffffffe, 1a, true, , OneByte
3623465573, 436627, 1, 244, 65535, 511, 2, 5f, 52, true, , OneByte
3623465573, 436627, 65537, 244, 65535, 511, 2, 5f, 51, true, , OneByte
3623465573, 436627, 131073, 244, 65535, 511, 2, 5f, 50, true, , OneByte
3623465573, 436627, 196609, 244, 65535, 511, 2, 5f, 4f, true, , OneByte
3623465573, 436627, 262145, 244, 65535, 511, 2, 5f, 41, true, , OneByte
3623465573, 436627, 327681, 244, 65535, 511, 2, 5f, 53, true, , OneByte
3623465573, 436627, 393217, 244, 65535, 511, 2, 5f, 54, true, , OneByte
3623465573, 436627, 458753, 244, 65535, 511, 2, 5f, 46, true, , OneByte
3623465573, 436627, 524289, 244, 65535, 511, 2, 5f, 44, true, , OneByte
3623465573, 436627, 589825, 244, 65535, 511, 2, 5f, 42, true, , OneByte
2546232870, 668330, 1, 14899, 65535, 32, 0, 42, 0, false, 13-14, Unsolvable
3623458478, 668330, 1, 244, 65535, 511, 2, 5f, 43, true, , OneByte
3623458478, 668330, 65537, 244, 65535, 511, 2, 5f, 4e, true, , OneByte
3623458478, 668330, 131073, 244, 65535, 511, 2, 5f, 4d, true, , OneByte
3623458478, 668330, 196609, 244, 65535, 511, 2, 5f, 58, true, , OneByte
3623458478, 668330, 262145, 244, 65535, 511, 2, 5f, 59, true, , OneByte
3623458478, 668330, 327681, 244, 65535, 511, 2, 5f, 49, true, , OneByte
3623458478, 668330, 393217, 3652, 65535, 511, 2, 43, 42, false, , OneByte
1441259354, 966026, 1, 245, 65535, 32, 0, 5f, 0, false, 11-12, Unsolvable
2546394141, 966026, 1, 245, 65535, 36, 2, fffffffe, 1a, true, , OneByte
3623465573, 966026, 1, 245, 65535, 511, 2, 5f, 52, true, , OneByte
3623465573, 966026, 65537, 245, 65535, 511, 2, 5f, 51, true, , OneByte
3623465573, 966026, 131073, 245, 65535, 511, 2, 5f, 50, true, , OneByte
3623465573, 966026, 196609, 245, 65535, 511, 2, 5f, 4f, true, , OneByte
3623465573, 966026, 262145, 245, 65535, 511, 2, 5f, 41, true, , OneByte
3623465573, 966026, 327681, 245, 65535, 511, 2, 5f, 53, true, , OneByte
3623465573, 966026, 393217, 245, 65535, 511, 2, 5f, 54, true, , OneByte
3623465573, 966026, 458753, 245, 65535, 511, 2, 5f, 46, true, , OneByte
3623465573, 966026, 524289, 245, 65535, 511, 2, 5f, 44, true, , OneByte
3623465573, 966026, 589825, 245, 65535, 511, 2, 5f, 42, true, , OneByte
2546232870, 140979, 1, 245, 65535, 288, 0, 5f, 0, false, 11-12, Unsolvable
3623458478, 140979, 1, 245, 65535, 511, 2, 5f, 43, true, , OneByte
3623458478, 140979, 65537, 245, 65535, 511, 2, 5f, 4e, true, , OneByte
3623458478, 140979, 131073, 245, 65535, 511, 2, 5f, 4d, true, , OneByte
3623458478, 140979, 196609, 245, 65535, 511, 2, 5f, 58, true, , OneByte
3623458478, 140979, 262145, 245, 65535, 511, 2, 5f, 59, true, , OneByte
3623458478, 140979, 327681, 245, 65535, 511, 2, 5f, 49, true, , OneByte
3623458478, 140979, 393217, 245, 65535, 511, 0, 5f, 42, false, 11-12, Unsolvable
1645617483, 149952, 1, 246, 65535, 32, 2, 5f, 5f, true, , OneByte
1441259354, 534339, 1, 1249, 65535, 288, 0, 33, 0, false, 13-14, Unsolvable
2546394141, 534339, 1, 1249, 65535, 36, 2, ffffffd2, 1a, true, , OneByte
3623465573, 534339, 1, 1249, 65535, 511, 2, 33, 52, false, , OneByte
3623465573, 534339, 65537, 1249, 65535, 511, 2, 33, 51, false, , OneByte
3623465573, 534339, 131073, 1249, 65535, 511, 2, 33, 50, false, , OneByte
3623465573, 534339, 196609, 1249, 65535, 511, 2, 33, 4f, false, , OneByte
3623465573, 534339, 262145, 1249, 65535, 511, 0, 33, 41, false, 13-14, Unsolvable
3623465573, 534339, 327681, 1249, 65535, 511, 0, 33, 53, false, 13-14, Unsolvable
3623465573, 534339, 393217, 1249, 65535, 511, 2, 33, 54, true, , OneByte
3623465573, 534339, 458753, 1249, 65535, 511, 2, 33, 46, true, , OneByte
3623465573, 534339, 524289, 1249, 65535, 511, 0, 33, 44, false, 13-14, Unsolvable
3623465573, 534339, 589825, 246, 65535, 511, 2, 59, 42, true, , OneByte
2280487076, 310394, 1, 246, 65535, 288, 0, 59, 4d, false, 9-10, Unsolvable
2546327019, 756602, 1, 247, 65535, 32, 2, 5f, 73, true, , OneByte
3623455343, 269685, 1, 247, 65535, 32, 2, 5f, 75, true, , OneByte
3623444882, 269685, 1, 247, 65535, 32, 0, 5f, 0, false, 11-12, Unsolvable
2546264649, 269685, 1, 247, 65535, 288, 2, 0, 0, true, , OneByte
151029987, 385707, 1, 248, 65535, 32, 2, 5f, 47, true, , OneByte
3842195558, 462915, 1, 248, 65535, 32, 2, 5f, 45, true, , OneByte
1359269887, 220482, 1, 248, 65535, 32, 2, 5f, 42, true, , OneByte
4077809662, 220482, 1, 248, 65535, 32, 2, 5f, 49, true, , OneByte
2546232870, 630405, 1, 1214, 65535, 32, 0, 4d, 0, false, 11-12, Unsolvable
3623458478, 630405, 1, 248, 65535, 511, 2, 5f, 43, true, , OneByte
3623458478, 630405, 65537, 1214, 65535, 511, 2, 4d, 4e, true, , OneByte
3623458478, 630405, 131073, 248, 65535, 511, 2, 5f, 4d, true, , OneByte
3623458478, 630405, 196609, 1214, 65535, 511, 2, 4d, 58, true, , OneByte
3623458478, 630405, 262145, 248, 65535, 511, 2, 5f, 59, true, , OneByte
3623458478, 630405, 327681, 1214, 65535, 511, 2, 4d, 49, true, , OneByte
3623458478, 630405, 393217, 1214, 65535, 511, 2, 4d, 42, false, , OneByte
2936652083, 462915, 1, 248, 65535, 32, 2, 41, 70, true, , OneByte
220021658, 462915, 1, 248, 65535, 32, 2, 41, 4c, true, , OneByte
